描述,图号1(o),产品子分类类型,行程,电极臂端部,加压力,电极臂,变压器,重量,变压器放置方向,法兰P.C.D,托架方向,托架角度,MOTOR厂家,托架个数,齿轮箱型式,托架材料,齿轮箱行程,换枪装置,喉深,有无平衡,喉宽,水路,握杆伸出长度,偏心距离,偏心方向,偏心是否回到中心面,导向方式,静臂偏心,静电极臂端部,动臂偏心,动电极臂端部,支轴到驱动中心距离,静电极臂前部长,静电极臂前部高,动电极臂前部长,动电极臂前部高
上海奥特伯格-北京长安S301扩能,SRTC-2C2395AL,中小型,,TIP BASE（F 型）,3000.0,,DB6-100R1,,竖直,125,右,,KUKA,,高压,SS400,210,,52.5,,200.0,,,,,,,,,,,,,,,
重庆博俊-重庆华青S111,SRTC-2C5066L,中小型,150.0,握杆（SBA）,3920.0,,ITS85,,水平,160,右,,ABB,,低压,铝,210,,300.0,,360.0,1进1出,74.0,,,,,,,,,,,,,
东风设备厂-郑州风神,SRTC-C5021AL,中小型,39.0,TIP BASE（F 型）,2600.0,,ITS85,,竖直,125,下,,,,,SS400,,,70.0,,50.0,,,,,,,,,,,,,,,
东风设备厂-郑州风神,SRTC-C5021L,中小型,39.0,TIP BASE（F 型）,2600.0,,ITS85,,竖直,125,下,,FANUC,,,SS400,,,70.0,,60.0,,,,,,,,,,,,,,,
上海鑫燕隆-重庆长安V301S扩能,SRTC-2C5138L,中小型,65.0,TIP BASE（G 型）,4500.0,,ITS85,,水平,200,上,,,,,,,,57.0,,,,,,,,,,,,,,,,,
上海鑫燕隆-重庆长安V301S扩能,SRTC-2C5137,中小型,160.0,握杆（铝）,4500.0,,ITS85,,水平,125,右,,,,,,,,157.5,,,,,,,,,,,,,,,,,
天津福臻-重庆众泰D50项目,SRTC-2C5133L,中小型,135.0,TIP BASE（F 型）,4000.0,,DB6-100R1,138.0,水平,125,右,,FANUC,,联轴器型,SS400,210,有,290.0,无,165.0,1进1出,354.0,100.0,,,,,,,,,,,,
昆山诺克-南京威尔德,SRTC-2C5124NL,中小型,44.0,握杆（SBA）,4000.0,,DB6-100R1,123.0,水平,其他,后,,FANUC,,高压,铝,160,无,59.0,无,218.0,2进2出,97.0,80.0,,,,,,,,,,,,
东风设备厂-东风雷诺自动化二期,SRTC-2C4932L,中小型,84.0,TIP BASE（F 型）,4000.0,,ITS85,90.0,水平,125,后,,FANUC,,中空,铝,160,无,200.0,无,315.0,2进2出,,,,,,,,,,,,,,
昆山诺克-南京威尔德,SRTC-2C5122L,中小型,120.5,握杆（SBA）,3000.0,,DB6-100R1,110.0,水平,其他,后,,FANUC,,联轴器型,铝,210,无,400.0,无,278.0,2进2出,150.0,0.0,,,,,,,,,,,,
上海库卡-吉利春晓-NL-3B,SRTC-2C4978L,中小型,40.5,TIP BASE（F 型）,4125.0,,DB6-100R1,,水平,160,下,,ABB,,中空,SS400,210,,80.0,,60.0,,,95.0,,,,,,,,,,,,
上海库卡-吉利春晓-NL-3B,SRTC-2C5040L,中小型,260.0,握杆（SBA）,5500.0,,DB6-100R1,,水平,160,右,,ABB,,中空,铝,310,无,351.5,,536.5,,100.0,,,,,,,,,,,,,
江苏荷顿-临海铭博机舱项目,SRTC-2C5153L,中小型,104.5,TIP BASE（F 型）,4000.0,,DB6-100R1,,竖直,160,右,,ABB,,中空,铝,160,无,70.0,,413.5,,235.0,,,,,,,,,,,,,
东风商用车40厂-改造,SRTC-C5076L,大型,260.0,握杆（SBA）,4000.0,,DB6-100R1,,水平,160,下,,ABB,,低压,SS400,310,无,725.0,无,1040.0,1进1出,,,,,,,,,,,,,,
江苏荷顿-杭州湾铭博NL-5,SRTC-2C5187,中小型,,握杆（SBA）,,,DB6-100R1,,水平,160,后,,ABB,,中空,铝,210,无,252.0,无,455.5,1进1出,74.0,,,,,,,,,,,,,
苏州北人-宝钢研究所,SRTC-2C5035-L,中小型,85.0,GUN HEAD（?36）,5880.0,,DB6-100R1,108.0,水平,125,上,,ABB,,高压,铝,210,无,350.0,无,390.5,2进2出,124.0,,,,,,,,,,,,,
宁波泰鸿-宝鸡NL3,SRTC-2C5134L,中小型,106.5,握杆（SBA）,3200.0,,DB6-100R1,94.0,水平,125,前,,FANUC,,联轴器型,铝,210,无,197.5,无,412.5,2进2出,85.0,,,,,,,,,,,,,
安徽巨一-安徽江淮,SRTC-2C4809L,,,,,,ITS85,,水平,125-160,前,,KUKA,,,,,,480.0,,591.0,,,,,,,,,,,,,,,
武汉汉孚-十堰部件厂,SRTC-2C5190L,中小型,185.0,GUN HEAD（?45）,4410.0,,DB6-100R1,118.0,竖直,其他,右,,FANUC,,低压,铝,210,NITTA,465.0,无,478.0,2进2出,170.0,0.0,,,,,,,,,,,,
天津福臻-奇瑞汽车M31T,SRTC-2C5055L,中小型,190.5,GUN HEAD（?36）,3920.0,,DB6-100R1,103.0,水平,其他,下,,PANASONIC,,联轴器型,SS400,210,无,250.0,无,476.5,1进1出,74.0,0.0,,,,,,,,,,,,
天津福臻-奇瑞汽车M31T,SRTC-2C5054L,中小型,165.5,GUN HEAD（?36）,3920.0,,DB6-100R1,96.0,水平,其他,右,,PANASONIC,,联轴器型,铝,210,无,380.0,无,446.5,1进1出,74.0,0.0,,,,,,,,,,,,
O-FRA-南非福特 P375项目订单后补,SRTC-2C5072L,大型,280.0,GUN HEAD（?36）,3800.0,,DB6-100R1,130.0,水平,160,后,,多摩川,,中空,铝,310,无,570.0,无,1017.0,2进2出,74.0,0.0,,,,,,,,,,,,
O-FRA-南非福特 P375项目订单后补,SRTC-C5130L,大型,345.0,GUN HEAD（?36）,3800.0,,DB6-100R1,135.0,水平,160,上,,多摩川,,中空,铝,410,无,570.0,无,1019.0,2进2出,74.0,0.0,,,,,,,,,,,,
荊门猎豹汽车CS9,SRTC-2C5118L,中小型,154.5,GUN HEAD（?36）,5000.0,,DB6-100R1,88.0,水平,160,前,,YASKAWA,,中空,铝,210,无,350.0,无,400.5,1进1出,100.0,0.0,,,,,,,,,,,,
东风设备厂_东风雷诺-自动化二期,SRTC-2C5000L,中小型,125.0,握杆（SBA）,4500.0,,ITS85,85.0,水平,125,上,,YASKAWA,,中空,铝,210,无,218.0,无,360.5,2进2出,92.0,0.0,,,,,,,,,,,,
上海晓奥-吉利春晓NL-3B,SRTC-2C5001L,大型,180.0,握杆（铝）,4000.0,,DB6-100R1,,水平,160,三维,,ABB,,中空,SS400,310,无,965.0,无,670.0,1进1出,100.0,,,,,,,,,,,,,
上海盟立-安徽福达,SRTC-2C5067L,中小型,180.0,GUN HEAD（?36）,4410.0,,ITS85,100.0,水平,125,右,,YASKAWA,,低压,铝,210,无,220.0,无,450.0,2进2出,100.0,,,,,,,,,,,,,
上海盟立-安徽福达,SRTC-2C5045L,中小型,103.0,TIP BASE（G 型）,3500.0,,ITS85,93.0,水平,125,右,,YASKAWA,,联轴器型,铝,210,无,45.0,无,310.0,2进2出,,,,,,,,,,,,,,
上海盟立-安徽福达,SRTC-2C5092L,中小型,124.5,握杆（SBA）,4500.0,,ITS85,100.0,水平,125,右,,YASKAWA,,联轴器型,SS400,210,无,275.0,无,315.0,2进2出,170.0,,,,,,,,,,,,,
上海泰尔-长丰猎豹CS9,SRTC-2C5110L,中小型,106.0,握杆（SBA）,4000.0,,ITS85,97.0,水平,125,右,,YASKAWA,,高压,铝,210,无,197.5,无,392.5,2进2出,197.5,0.0,,,,,,,,,,,,
荊门猎豹汽车CS9,SRTC-2C5103,中小型,161.5,握杆（SBA）,4000.0,,DB6-100R1,85.0,水平,160,后,,多摩川,,中空,铝,210,无,197.0,无,430.0,1进1出,80.0,0.0,,,,,,,,,,,,
荊门猎豹汽车CS9,SRTC-2C5108L,大型,166.5,GUN HEAD（?36）,4200.0,,DB6-100R1,142.0,水平,160,上,,多摩川,,中空,SS400,310,无,495.0,无,786.0,1进1出,124.0,0.0,,,,,,,,,,,,
荊门猎豹汽车CS9,SRTC-2C5085,中小型,189.5,GUN HEAD（?36）,5000.0,,DB6-100R1,85.0,水平,160,后,,多摩川,,中空,铝,210,无,350.0,无,440.0,1进1出,100.0,0.0,,,,,,,,,,,,
荊门猎豹汽车CS9,SRTC-2C5086AL,中小型,161.5,GUN HEAD（?40）,4000.0,,DB6-100R1,90.0,水平,160,上,,多摩川,,中空,SS400,210,无,197.0,无,450.0,1进1出,85.0,0.0,,,,,,,,,,,,
天津瑞松北斗-长安马自达,SRTC-2C5020L,中小型,100.0,握杆（SBA）,5884.0,,ITS85,91.0,水平,125,右,,多摩川,,中空,SS400,210,无,150.0,无,310.0,2进2出,74.0,,,,,,,,,,,,,
上海泰尔-长丰猎豹CS9,SRTC-2C5109L,中小型,190.0,GUN HEAD（?45）,4000.0,,ITS85,84.0,水平,125,右,,YASKAWA,,联轴器型,SS400,210,无,250.0,无,378.5,2进2出,124.0,0.0,,,,,,,,,,,,
荊门猎豹汽车CS9,SRTC-2C5132A,中小型,95.0,握杆（SBA）,4000.0,,DB6-100R1,115.0,水平,160,后,,多摩川,,中空,SS400,210,无,130.0,无,756.0,1进1出,54.0,,,,,,,,,,,,,
荊门猎豹汽车CS9,SRTC-2C5132,中小型,95.0,握杆（SBA）,4000.0,,DB6-100R1,112.0,水平,160,下,,多摩川,,中空,SS400,210,无,130.0,无,756.0,1进1出,54.0,,,,,,,,,,,,,
O-FRA-南非福特 P375项目订单后补,SRTC-2C5071-E,中小型,128.0,握杆（铝）,3600.0,,DB6-100R1,124.0,水平,125,下,,多摩川,,中空,铝,210,无,224.0,有,289.0,2进2出,100.0,0.0,,,,,,,,,,,,
O-FRA_南非福特 P375项目,SRTC-2C5069,中小型,140.0,握杆（铝）,4500.0,,DB6-100R1,85.0,水平,160,右,,多摩川,,中空,铝,210,无,210.0,无,332.0,2进2出,124.0,0.0,,,,,,,,,,,,
O-FRA_南非福特 P375项目,SRTC-2C5070L,中小型,144.0,握杆（铝）,4500.0,,DB6-100R1,90.0,水平,160,后,,多摩川,,中空,铝,210,无,250.0,无,410.0,1进1出,100.0,0.0,,,,,,,,,,,,
O-FRA_南非福特 P375项目,SRTC-2C5073,中小型,183.0,握杆（铝）,3800.0,,DB6-100R1,90.0,水平,160,下,,多摩川,,中空,铝,210,无,215.0,有,656.0,1进1出,100.0,0.0,,,,,,,,,,,,
天津福臻-北京长安S301-PHEV,SRTC-2C5006L,中小型,118.5,握杆（铝）,4900.0,,DB6-100R1,130.0,水平,125-160,后,,KUKA,,高压,铝,210,有,400.0,无,505.0,1进1出,100.0,0.0,,,,,,,,,,,,
荆门猎豹汽车,SRTC-2C5102L,,120.0,握杆（SBA）,4000.0,,DB6-100R1,,水平,160,上,,多摩川,,,SS400,,,420.0,,421.0,,,,,,,,,,,,,,,
上海创志-宝鸡至信DNL-5,SRTC-2C5039L,中小型,120.0,握杆（SBA）,4500.0,,DB6-100R1,,水平,160,上,,多摩川,,,SS400,,,188.0,,355.5,,,,,,,,,,,,,,,
荊门猎豹汽车CS9,SRTC-2C5098L,,164.5,握杆（SBA）,4000.0,,DB6-100R1,,水平,160,上,,多摩川,,,铝,,,250.0,,415.5,,,,,,,,,,,,,,,
荊门猎豹汽车CS9,SRTC-2C5101L,,102.5,握杆（SBA）,3000.0,,DB6-100R1,,水平,125,右,,多摩川,,,铝,,,175.0,,268.5,,,,,,,,,,,,,,,
荊门猎豹汽车CS9,SRTC-2C5097L,,,握杆（SBA）,,,DB6-100R1,,水平,160,右,,多摩川,,,SS400,,,384.0,,416.0,,,,,,,,,,,,,,,
荆门猎豹汽车,SRTC-2C5096L,,269.0,,3000.0,,DB6-100R1,,水平,160,后,,多摩川,,,,,,736.0,,920.0,,,,,,,,,,,,,,,
江苏荷顿-春晓铭博NL-3,SRTC-2C5014L,大型,290.0,GUN HEAD（?36）,3800.0,,DB6-100R1,144.0,水平,200,上,,ABB,,中空,SS400,310,无,750.0,无,705.0,1进1出,124.0,,,,,,,,,,,,,
荊门猎豹汽车CS9,SRTC-2C5087L,中小型,177.0,握杆（SBA）,4000.0,,DB6-100R1,108.0,水平,160,上,,多摩川,,中空,SS400,210,无,420.0,无,650.0,1进1出,74.0,,,,,,,,,,,,,
荊门猎豹汽车CS9,SRTC-2C5089L,中小型,189.5,握杆（铝）,3800.0,,DB6-100R1,108.0,水平,160,上,,多摩川,,中空,SS400,210,无,420.0,无,747.5,1进1出,100.0,,,,,,,,,,,,,
上海泰尔-长丰猎豹CS9,SRTC-2C5104L,中小型,111.0,握杆（SBA）,4000.0,,ITS85,95.0,水平,125,上,,YASKAWA,,低压,铝,210,无,197.5,无,496.0,2进2出,85.0,,,,,,,,,,,,,
上海泰尔-长丰猎豹CS9,SRTC-2C5105L,中小型,190.0,握杆（SBA）,4000.0,,ITS85,,水平,125,后,,YASKAWA,,低压,铝,210,,400.0,,604.0,2进2出,100.0,,,,,,,,,,,,,
台湾福特六和,SRTC-2C4421L,中小型,,握杆（SBA）,3000.0,,DB6-100R1,,水平,,后,,ABB,,高压,,130,,300.0,,421.0,,,175.0,,,,,,,,,,,,
长城汽车-徐水三期CHB131,SRTC-2C3795L,中小型,,握杆（铝）,4500.0,,DB6-100R1,,水平,125,上,,FANUC,,联轴器型,,210,,300.0,,363.5,,74.0,,,,,,,,,,,,,
长城汽车-徐水三期CHB131,SRTC-2C3838L,中小型,,握杆（铝）,4410.0,,DB6-100R1,,水平,125,前,,FANUC,,联轴器型,SS400,210,,400.0,,382.5,,99.0,,,,,,,,,,,,,
长城汽车-徐水三期CHB131,SRTC-2C3799L,中小型,,握杆（铝）,4500.0,,DB6-100R1,,水平,125,上,,FANUC,,联轴器型,,210,,345.0,,443.5,,74.0,,,,,,,,,,,,,
长城汽车-徐水三期CHB131,SRTC-2C3801L,中小型,,握杆（铝）,6000.0,,DB6-100R1,,水平,125,前,,FANUC,,联轴器型,SS400,210,,400.0,,382.5,,99.0,,,,,,,,,,,,,
上海奥特博格-长安鱼嘴C301项目,SRTC-2C3202L,中小型,,GUN HEAD（?36）,4500.0,,ITS85,,水平,其他,后,,,,中空,,310,,400.0,,619.5,,100.0,,,,,,,,,,,,,
长城汽车-徐水三期CHB131,SRTC-2C3805,中小型,,握杆（SBA）,6000.0,,DB6-100R1,,水平,125,后,,FANUC,,联轴器型,,310,,351.0,,675.5,,74.0,,,,,,,,,,,,,
长城汽车-徐水三期CHB131,SRTC-2C3803L,大型,,GUN HEAD（?36）,6000.0,,DB6-100R1,,水平,125,后,,,,中空,,310,,660.0,,837.5,,74.0,,,,,,,,,,,,,
长城汽车-徐水三期CHB131,SRTC-2C3802L,中小型,,握杆（铝）,4500.0,,DB6-100R1,,水平,200,后,,FANUC,,联轴器型,,210,,190.0,,554.0,,74.0,90.0,,,,,,,,,,,,
上海鑫燕隆-上汽AS22导入IP31项目,SRTC-S2C3919L,中小型,,GUN HEAD（?36）,3200.0,,RT752,,水平,125,上,,FANUC,,低压,,210,,210.0,,423.5,,74.0,,,,,,,,,,,,,
上海鑫燕隆-上汽AS22导入IP31项目,SRTC-2C3024AL,中小型,,握杆（SBA）,3900.0,,ITS85,,水平,160,后,,FANUC,,低压,,210,,260.0,,430.5,,124.0,,,,,,,,,,,,,
上海瑞弗,SRTC-2C3900AL,中小型,,GUN HEAD（?36）,3600.0,,DB6-100R1,,水平,160,下,,KUKA,,低压,SS400,210,,380.0,,475.5,,100.0,,,,,,,,,,,,,
上海君屹-海斯坦普天津工厂,SRTC-2C4190AL,中小型,,握杆（SBA）,5880.0,,DB6-100R1,,水平,160,前,,ABB,,高压,,210,,165.0,,425.5,,100.0,,,,,,,,,,,,,
上海君屹-武汉海斯坦普C519,SRTC-2C4334AL,中小型,,握杆（铝）,5000.0,,DB6-100R1,,水平,125,后,,YASKAWA,,高压,SS400,210,,350.0,,284.5,,74.0,,,,,,,,,,,,,
上海祈德-上海同舟KEB23项目,SRTC-2C3993L,中小型,,GUN HEAD（?36）,4000.0,,DB6-100R1,,水平,125,后,,YASKAWA,,低压,,210,,350.0,,426.0,,100.0,,,,,,,,,,,,,
大连日产主线-东风日产系,SRTC-2C3850L,,,,4000.0,,ITS85,,水平,125,上,,FANUC,,,,310,,400.0,,420.5,,154.0,,,,,,,,,,,,,
那智不二越-训练用焊钳,SRTC-2C4016L,中小型,,握杆（铝）,3500.0,,ITS85,,水平,125,后,,PANASONIC,,联轴器型,,,,300.0,,359.0,,74.0,,,,,,,,,,,,,
上海瑞弗,SRTC-2C3902L,中小型,,GUN HEAD（?36）,3500.0,,DB6-100R1,,水平,160,上,,KUKA,,,,210,,380.0,,475.5,,,,,,,,,,,,,,,
上海瑞弗,SRTC-2C3900L,中小型,,GUN HEAD（?36）,3500.0,,DB6-100R1,,水平,160,上,,KUKA,,低压,,210,,380.0,,475.5,,100.0,,,,,,,,,,,,,
宁波新众 YETI  NF项目,SRTC-2C4008L,中小型,,握杆（SBA）,4500.0,,DB6-100R1,,水平,125,后,,FANUC,,联轴器型,,210,,180.0,,380.5,,90.0,,,,,,,,,,,,,
宁波新众 YETI  NF项目,SRTC-2C4009L,中小型,,握杆（SBA）,4500.0,,DB6-100R1,,水平,125,后,,FANUC,,联轴器型,,210,,200.0,,390.5,,100.0,,,,,,,,,,,,,
中汽工程-江淮N221,SRTC-2C3132L,中小型,,握杆（SBA）,4300.0,,ITS85,,水平,125,下,,KUKA,,联轴器型,,,,125.0,,170.0,,,,,,,,,,,,,,,
上海君屹-海斯坦普天津工厂,SRTC-2C4190L,中小型,,握杆（SBA）,5880.0,,DB6-100R1,,水平,160,前,,ABB,,,,210,,165.0,,425.5,,100.0,,,,,,,,,,,,,
上海君屹-海斯坦普天津工厂,SRTC-2C4103L,中小型,,GUN HEAD（?36）,5880.0,,DB6-100R1,,水平,160,后,,ABB,,高压,,210,,175.0,,243.5,,74.0,,,,,,,,,,,,,
上海君屹-海斯坦普天津工厂,SRTC-2C4104L,中小型,,GUN HEAD（?36）,5880.0,,DB6-100R1,,水平,160,后,,ABB,,高压,,210,,175.0,,205.5,,74.0,,,,,,,,,,,,,
上海盟立-上海同舟,SRTC-2C3993AL,中小型,,GUN HEAD（?36）,5880.0,,DB6-100R1,,水平,125,后,,YASKAWA,,高压,铝,210,,350.0,,396.5,,74.0,,,,,,,,,,,,,
上海君屹-海斯坦普天津工厂,SRTC-2C4191L,中小型,,握杆（铝）,5880.0,,DB6-100R1,,水平,160,后,,,,中空,,,,420.0,,453.5,,124.0,,,,,,,,,,,,,
中汽工程-江淮N221,SRTC-2C3127L,中小型,,握杆（SBA）,4300.0,,ITS85,,水平,160,前,,KUKA,,联轴器型,SS400,210,,180.0,,396.5,,74.0,,,,,,,,,,,,,
中汽工程-江淮N221,SRTC-2C3128L,中小型,,握杆（SBA）,4300.0,,ITS85,,水平,160,后,,KUKA,,低压,SS400,210,,180.0,,396.5,,74.0,,,,,,,,,,,,,
南京星乔威泰克,SRTC-2C4513L,中小型,,握杆（SBA）,5000.0,,ITS85,,水平,125,后,,YASKAWA,,高压,SS400,210,,250.0,,310.5,,100.0,,,,,,,,,,,,,
南京星乔威泰克,SRTC-2C4512L,中小型,,GUN HEAD（?36）,5000.0,,ITS85,,水平,125,后,,YASKAWA,,高压,SS400,210,,250.0,,333.5,,,,,,,,,,,,,,,
安徽巨一-吉利临海,SRTC-2C4363L,中小型,,握杆（SBA）,5300.0,,DB6-100R1,,水平,160,后,,,,中空,,210,,334.0,,435.5,,74.0,,,,,,,,,,,,,
安徽巨一-吉利临海,SRTC-2C4388L,中小型,,握杆（SBA）,4500.0,,DB6-100R1,,水平,160,后,,多摩川,,中空,,310,,280.0,,611.5,,130.0,,,,,,,,,,,,,
安徽巨一-吉利临海,SRTC-2C4383L,大型,,GUN HEAD（?36）,4500.0,,DB6-100R1,,水平,200,后,,,,中空,,310,,480.0,,430.0,,74.0,,,,,,,,,,,,,
上海鑫燕隆-上海安莱德,SRTC-2C4600L,中小型,,握杆（铝）,3700.0,,DB6-100R1,,水平,125,下,,FANUC,,,,210,,200.0,,453.5,,,,,,,,,,,,,,,
上海鑫燕隆-上海安莱德,SRTC-2C4602L,中小型,,握杆（SBA）,3500.0,,DB6-100R1,,水平,125,下,,FANUC,,,,210,,250.0,,415.5,,,,,,,,,,,,,,,
上海鑫燕隆-上海安莱德,SRTC-2C4601L,中小型,,握杆（SBA）,3500.0,,DB6-100R1,,水平,125,后,,FANUC,,,,210,,250.0,,415.5,,100.0,,,,,,,,,,,,,
上海鑫燕隆-上海安莱德,SRTC-2C4603L,中小型,,握杆（SBA）,5250.0,,DB6-100R1,,水平,125,后,,FANUC,,高压,,,,160.0,,415.5,,100.0,,,,,,,,,,,,,
上海晓奥-吉利宝鸡,SRTC-2C4638L,中小型,,GUN HEAD（?36）,3500.0,,DB6-100R1,,,160,后,,,,低压,,210,,350.0,,375.5,,124.0,,,,,,,,,,,,,
上海晓奥-吉利宝鸡,SRTC-2C4637,中小型,,GUN HEAD（?36）,5000.0,,DB6-100R1,,水平,,上,,,,中空,,210,,400.0,,435.5,,134.0,,,,,,,,,,,,,
上海晓奥-吉利宝鸡,SRTC-2C4680L,大型,,GUN HEAD（?36）,3500.0,,DB6-100R1,,水平,160,后,,,,中空,,310,,430.0,,526.0,,150.0,,,,,,,,,,,,,
上海奥特博格-上海交运9B,SRTC-2C4024L,中小型,,TIP BASE（G 型）,4400.0,,DB6-100R1,,水平,125,上,,KUKA,,低压,SS400,210,,120.0,,117.5,,,,,,,,,,,,,,,
辽宁华来－M82X瑞弗库卡,SRTC-2C3901L,中小型,,TIP BASE（G 型）,3200.0,,DB6-100R1,,水平,160,后,,KUKA,,低压,,210,,80.0,,179.5,,,,,,,,,,,,,,,
辽宁华来－M82X瑞弗库卡,SRTC-2C3899L,中小型,,握杆（SBA）,3900.0,,DB6-100R1,,水平,160,上,,KUKA,,低压,,210,,264.0,,450.5,,74.0,,,,,,,,,,,,,
昆山诺克-上海同舟YTTI NF,SRTC-2C4059L,中小型,,握杆（SBA）,3500.0,,DB6-100R1,,水平,125,后,,,,,,210,,150.0,,286.0,,74.0,,,,,,,,,,,,,
上海鑫燕隆-南汽EP22,SRTC-2C4073L,中小型,,握杆（SBA）,3600.0,,ITS85,,水平,160,后,,FANUC,,低压,,210,,150.0,,311.0,,74.0,,,,,,,,,,,,,
上海鑫燕隆-南汽EP22,SRTC-2C4074L,中小型,,TIP BASE（F 型）,4000.0,,ITS85,,水平,125,上,,FANUC,,低压,,210,,205.0,,385.5,,,,,,,,,,,,,,,
上海君屹_武汉海斯坦普,SRTC-2C4334L,中小型,,GUN HEAD（?36）,,,,,,,,,,,,,,,330.0,,324.5,,,,,,,,,,,,,,,
上海奥特博格-海斯坦普天津工厂MFAII LINK,SRTC-2C4475L,中小型,,握杆（SBA）,5880.0,,DB6-100R1,,水平,160,前,,ABB,,,,210,,165.0,,425.5,,,,,,,,,,,,,,,
上海兰盈-长沙卡斯马K8项目,SRTC-2C4404L,中小型,,握杆（SBA）,5000.0,,DB6-100R1,,水平,,,,,,,,210,,130.0,,365.5,,74.0,,,,,,,,,,,,,
辽宁华来－M82X瑞弗库卡,SRTC-2C3898L,中小型,,GUN HEAD（?36）,3800.0,,DB6-100R1,,水平,160,上,,KUKA,,低压,,210,,250.0,,388.5,,124.0,,,,,,,,,,,,,
辽宁华来－M82X瑞弗库卡,SRTC-2C3926L,中小型,,握杆（SBA）,4700.0,,DB6-100R1,,水平,160,后,,KUKA,,低压,铝,210,,310.0,,450.5,,130.0,,,,,,,,,,,,,
辽宁华来－M82X瑞弗库卡,SRTC-2C3903L,中小型,,握杆（SBA）,2900.0,,DB6-100R1,,水平,160,后,,KUKA,,低压,,210,,310.0,,450.5,,,,,,,,,,,,,,,
中汽工程-江淮N221,SRTC-2C3131AL,中小型,,GUN HEAD（?36）,4500.0,,ITS85,,水平,,后,,,,联轴器型,SS400,210,,510.0,,421.0,,115.0,,,,,,,,,,,,,
昆山诺克-上海同舟,SRTC-2C4418L,中小型,,GUN HEAD（?36）,4800.0,,DB6-100R1,,水平,125,上,,,,低压,铝,210,,300.0,,446.5,,74.0,,,,,,,,,,,,,
中汽工程-江淮N221,SRTC-2C3131L,中小型,,GUN HEAD（?36）,4500.0,,ITS85,,水平,125,后,,,,联轴器型,SS400,,,615.0,,421.0,,115.0,,,,,,,,,,,,,
上海鑫燕隆-上汽三工厂,SRTC-2C4550L,中小型,,握杆（SBA）,3500.0,,ITS85,,水平,160,后,,,,,,,,250.0,,365.5,,140.0,,,,,,,,,,,,,
上海鑫燕隆-上汽三工厂,SRTC-2C4643L,中小型,,握杆（SBA）,3500.0,,ITS85,,水平,160,后,,FANUC,,低压,,210,,250.0,,365.5,,140.0,,,,,,,,,,,,,
上海鑫燕隆-上汽三工厂,SRTC-2C4551L,中小型,,握杆（SBA）,3500.0,,ITS85,,水平,,上,,,,低压,SS400,210,,250.0,,365.5,,140.0,,,,,,,,,,,,,
安徽巨一-吉利临海,SRTC-C4356L,大型,,GUN HEAD（?36）,4500.0,,DB6-100R1,,水平,,上,,,,中空,,310,,575.0,,692.0,,,,,,,,,,,,,,,
安徽巨一-吉利临海,SRTC-2C4481,中小型,,GUN HEAD（?36）,4500.0,,DB6-100R1,,水平,,后,,,,中空,铝,,,250.0,,330.5,,100.0,,,,,,,,,,,,,
成飞瑞鹄M31T,SRTC-2C4616L,,,,4000.0,,ITS85,,水平,160,后,,,,,,210,,500.0,,505.0,,,,,,,,,,,,,,,
成飞瑞鹄M31T,SRTC-2C4650L,大型,,GUN HEAD（?36）,4000.0,,ITS85,,水平,160,后,,,,,铝,210,,600.0,,505.0,,,,,,,,,,,,,,,
昆山诺克-上海同舟,SRTC-2C4702L,中小型,,握杆（SBA）,4000.0,,DB6-100R1,,水平,,,,,,,,210,,300.0,,325.5,,,,,,,,,,,,,,,
福建明鑫-柳州商泰,SRTC-2C4855L,中小型,,握杆（SBA）,4410.0,,ITS85,,水平,,后,,,,联轴器型,,210,,300.0,,421.5,,74.0,,,,,,,,,,,,,
,SRTC-2C4709,中小型,138.0,握杆（铝）,4000.0,,DB6-100R1,83.0,水平,160,右,,KUKA,,中空,铝,210,ATI-QC210,200.0,无,324.5,1进1出,140.5,0.0,,,,,,,,,,,,
伺服焊钳(X2C)GUN(中频),SRTC-2C4713,中小型,87.0,握杆（铝）,4000.0,,DB6-100R1,81.0,水平,160,右,,KUKA,,中空,铝,210,无,125.0,无,264.5,1进1出,80.0,0.0,,,,,,,,,,,,
伺服焊钳(X2C)GUN(中频),SRTC-2C4710AL,中小型,158.0,握杆（铝）,4000.0,,DB6-100R1,87.0,水平,125,右,,KUKA,,中空,铝,210,ATI-QC210,250.0,无,390.0,1进1出,180.0,0.0,,,,,,,,,,,,
伺服焊钳(X2C)GUN(中频),SRTC-2C4714L,中小型,85.0,握杆（SBA）,4000.0,,DB6-100R1,86.0,水平,125,右,,KUKA,,中空,铝,210,ATI-QC210,120.0,无,274.5,1进1出,90.0,0.0,,,,,,,,,,,,
伺服焊钳(X2C)GUN(中频),SRTC-2C4711AL,中小型,140.0,握杆（SBA）,5000.0,,DB6-100R1,91.0,水平,125,右,,KUKA,,中空,铝,210,ATI-QC210,180.0,无,301.5,1进1出,12.0,0.0,,,,,,,,,,,,
伺服焊钳(X2C)GUN(中频),SRTC-2C4708L,中小型,154.0,握杆（铝）,4000.0,,DB6-100R1,81.0,水平,125,右,,KUKA,,中空,铝,210,ATI-QC210,150.0,无,340.5,1进1出,81.0,0.0,,,,,,,,,,,,
伺服焊钳(X2C)GUN(中频),SRTC-2C4707L,中小型,143.0,握杆（铝）,4000.0,,DB6-100R1,82.0,水平,125,右,,KUKA,,中空,铝,210,ATI-QC210,200.0,无,329.5,1进1出,70.0,0.0,,,,,,,,,,,,
