描述,图号1(o),产品子分类类型,行程,电极臂端部,加压力,电极臂,变压器,重量,变压器放置方向,法兰P.C.D,托架方向,托架角度,MOTOR厂家,托架个数,齿轮箱型式,托架材料,齿轮箱行程,换枪装置,喉深,有无平衡,喉宽,水路,握杆伸出长度,偏心距离,偏心方向,偏心是否回到中心面,导向方式,静臂偏心,静电极臂端部,动臂偏心,动电极臂端部,支轴到驱动中心距离,静电极臂前部长,静电极臂前部高,动电极臂前部长,动电极臂前部高
S-53251C南京东华力威-SHB小分拼,SRTX-5C20845L,中小型,185.0,,4500.0,,ITS85,,竖直,125,右,,FANUC,,联轴器型,铝,160,,506.0,,200.0,2进2出,,,,否,,40.0,握杆（铝）,40.0,握杆（铝）,200.0,346.0,100.0,346.0,100.0
重庆意立特-芜湖朗贤,SRTX-5C20827L,中小型,165.0,,4500.0,型材,ITS85,,水平,125,下,,PANASONIC,,联轴器型,铝,160,无,450.0,无,240.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
重庆通达-重庆腾海,SRTX-2C20819L,中小型,170.0,,5000.0,,ITS85,,竖直,125,右,90.0,FANUC,1.0,折回,铝,110,无,470.0,无,335.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,105.0,296.0,230.0
53097广州德恒_重庆云起,SRTX-5C20746L,中小型,,,,,ITS85,,水平,125,下,,KUKA,,折回,铝,110,,,,,,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
西安焊装工厂SR春季款项目,SRTX-5C20905L,中小型,165.0,,4500.0,型材,ITS85,,水平,125-160,上,20.0,KUKA,,联轴器型,铝,160,有,450.0,无,105.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
重庆通达-重庆腾海,SRTX-2C18303L,中小型,169.0,,5000.0,,ITS85,,水平,125,右,0.0,FANUC,,联轴器型,铝,160,无,460.0,无,250.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,80.0,296.0,170.0
重庆通达-重庆腾海,SRTX-2C21002L,中小型,185.0,,5000.0,,ITS85,,水平,125,下,0.0,FANUC,1.0,折回,铝,100,无,500.0,无,355.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,296.0,75.0,346.0,280.0
重庆通达-重庆腾海,SRTX-2C20820L,中小型,168.0,,5000.0,,ITS85,,水平,125,下,0.0,FANUC,1.0,折回,铝,110,无,460.0,无,415.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,145.0,296.0,270.0
S-53251C南京东华力威-SHB小分拼,SRTX-5C20842L,中小型,175.0,,4500.0,,ITS85,88.0,竖直,125,右,,FANUC,,联轴器型,铝,160,,476.0,,215.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,55.0,296.0,160.0
重庆通达-重庆腾海,SRTX-2C20818L,中小型,168.0,,5000.0,,ITS85,,水平,125,下,0.0,FANUC,1.0,折回,铝,110,无,460.0,无,260.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,90.0,296.0,170.0
南京东华力威-SHB小分拼,SRTX-5C20862L,中小型,,,,,ITS85,,竖直,125,右,,FANUC,,联轴器型,铝,160,,,,,,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
S-53251CSHB项目前后地板（优耐思),SRTX-5C20997L,大型,210.0,,4500.0,,ITS85,111.0,竖直,125,右,,FANUC,,联轴器型,铝,160,,640.0,,290.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,400.0,516.0,180.0,446.0,110.0
浙江科弘_长兴地通,SRTX-5C20967L,中小型,175.0,,5000.0,,ITS85,,竖直,125,右,15.0,FANUC,,中空,铝,160,无,475.0,无,390.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,296.0,140.0,296.0,250.0
西安焊装工厂SR春季款项目,SRTX-5C20877L,X,130.0,,4000.0,,ITS85,,水平,125-160,后,30.0,KUKA,,联轴器型,SS400,160,无,504.0,无,450.0,1进1出,,,,,,,握杆（SBA）,,握杆（SBA）,130.0,306.0,190.0,400.0,260.0
西安焊装工厂SR春季款项目,SRTX-5C20906L,X,165.0,,4000.0,,ITS85,,水平,125-160,前,35.0,PANASONIC,,联轴器型,SS400,160,无,620.0,无,345.0,1进1出,,,,,,,握杆（SBA）,,握杆（SBA）,300.0,416.0,115.0,466.0,230.0
西安焊装工厂SR春季款项目,SRTX-5C20904L,X,168.0,,4000.0,,ITS85,,水平,125-160,前,35.0,KUKA,,联轴器型,SS400,160,无,620.0,无,345.0,1进1出,,,,,,,握杆（SBA）,,握杆（SBA）,300.0,416.0,115.0,466.0,230.0
S-53251CSHB项目前后地板（优耐思),SRTX-5C20844L,大型,210.0,,4500.0,,ITS85,120.0,竖直,125,右,,FANUC,,联轴器型,铝,160,,640.0,,320.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,400.0,516.0,180.0,496.0,140.0
S-53251CSHB项目前后地板（优耐思),SRTX-5C20841L,大型,235.0,,4500.0,,ITS85,120.0,竖直,125,上,,FANUC,,联轴器型,铝,160,,726.0,,350.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,400.0,576.0,170.0,546.0,180.0
SHB项目前后地板（优耐思),SRTX-5C20839L,大型,245.0,,4500.0,,ITS85,,竖直,125,上,0.0,FANUC,,联轴器型,铝,160,无,750.0,无,400.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,400.0,566.0,200.0,566.0,200.0
S-53097C广州德恒_重庆云起,SRTX-5C20926L,大型,210.0,,5500.0,,ITS85,128.0,水平,125,下,,KUKA,,折回,铝,160,,650.0,,390.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,400.0,376.0,165.0,406.0,225.0
SHB项目前后地板（优耐思),SRTX-5C20838L,大型,285.0,,4500.0,,ITS85,,竖直,125,上,0.0,FANUC,,联轴器型,铝,160,无,875.0,无,810.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,400.0,746.0,405.0,746.0,405.0
SHB项目前后地板（优耐思),SRTX-5C20837L,大型,290.0,,4500.0,,ITS85,,竖直,125,上,0.0,FANUC,,联轴器型,铝,160,无,875.0,无,510.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,400.0,666.0,210.0,716.0,300.0
SHB项目前后地板（优耐思),SRTX-5C20836L,大型,270.0,,4500.0,,ITS85,,竖直,125,下,0.0,FANUC,,联轴器型,铝,160,无,815.0,无,620.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,400.0,646.0,250.0,735.0,370.0
S-53097C广州德恒_重庆云起,SRTX-5C20770L,大型,210.0,,5500.0,,ITS85,128.0,水平,125,下,,KUKA,,折回,铝,160,,653.0,,390.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,400.0,376.0,165.0,406.0,225.0
SHB项目前后地板（优耐思),SRTX-5C20840L,中小型,150.0,,4500.0,,ITS85,,水平,125,右,0.0,FANUC,,联轴器型,铝,110,无,410.0,无,265.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,65.0,296.0,200.0
南京东华力威-SHB小分拼,SRTX-5C20860L,中小型,175.0,,4800.0,,ITS85,,水平,125,上,0.0,FANUC,1.0,联轴器型,铝,160,无,475.0,无,280.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,266.0,70.0,296.0,210.0
南京东华力威-SHB小分拼,SRTX-5C20861L,中小型,,,,,ITS85,,竖直,125,下,,FANUC,,联轴器型,铝,160,,,,,,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
南京东华力威-SHB小分拼,SRTX-5C20859L,中小型,169.0,,5400.0,,,,竖直,125,右,90.0,FANUC,1.0,联轴器型,铝,160,无,465.0,无,415.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,170.0,296.0,245.0
OIND_TVS-N606-250926-03S,SRTX-5AC20915L,大型,210.0,,5000.0,,DB6-100R1,124.0,竖直,160,左,,KUKA,1.0,联轴器型,铝,160,无,640.0,无,260.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,400.0,396.0,85.0,416.0,175.0
OIND_TVS-N606-250926-03S,SRTX-5AC20914L,大型,295.0,,4500.0,,DB6-100R1,137.0,竖直,125,右,,KUKA,1.0,联轴器型,铝,160,无,900.0,无,4500.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,400.0,646.0,100.0,696.0,100.0
S-53097C广州德恒_重庆云起,SRTX-5C20771L,大型,190.0,,5500.0,,ITS85,125.0,水平,125,下,20.0,KUKA,,折回,铝,160,,573.0,,270.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,400.0,356.0,140.0,376.0,130.0
南京东华力威-SHB小分拼,SRTX-5C20863L,中小型,,,,,ITS85,,竖直,125,右,,FANUC,,折回,铝,110,,,,,,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
南京东华力威-SHB小分拼,SRTX-5C20864L,中小型,,,,,ITS85,,竖直,125,上,,FANUC,,联轴器型,铝,160,,,,,,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
OIND_TVS-N606-250926-03S,SRTX-5AC20918L,大型,260.0,,4500.0,,DB6-100R1,134.0,竖直,160,右,,KUKA,1.0,联轴器型,铝,160,无,800.0,无,435.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,400.0,576.0,105.0,596.0,330.0
重庆意立特_芜湖朗贤,SRTX-5C20964L,中小型,155.0,,4500.0,,ITS85,,竖直,125,右,0.0,YASKAWA,,折回,铝,110,无,420.0,无,190.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,60.0,246.0,130.0
广州德恒-重庆云起,SRTX-5C20774L,大型,230.0,,5500.0,,ITS85,140.0,水平,125,上,0.0,KUKA,1.0,联轴器型,铝,160,无,700.0,无,410.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,400.0,546.0,180.0,546.0,230.0
安徽双骏_台州地通,SRTX-5C20923L,中小型,235.0,,4900.0,,ITS85,,竖直,125,右,0.0,FANUC,,中空,铝,160,无,550.0,无,315.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,346.0,90.0,346.0,225.0
浙江科弘_长兴地通,SRTX-5C20969AL,中小型,,,,,ITS85,,水平,125,右,40.0,FANUC,,中空,铝,160,,,,,,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
安徽双骏-台州地通,SRTX-5C20899L,中小型,200.0,,5000.0,,ITS85,,水平,125,右,0.0,FANUC,,中空,铝,160,无,540.0,无,340.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,346.0,90.0,396.0,250.0
浙江科弘_长兴地通,SRTX-5C20969L,中小型,,,,,ITS85,,水平,125,右,,FANUC,,中空,铝,160,,,,,,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
安徽双骏-台州地通,SRTX-5C20909L,中小型,215.0,,5000.0,,ITS85,,水平,125,右,0.0,FANUC,,联轴器型,铝,160,无,490.0,无,330.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,266.0,80.0,396.0,250.0
重庆意立特_芜湖朗贤,SRTX-5C20832L,中小型,165.0,,4500.0,,ITS85,,水平,125,上,0.0,YASKAWA,,联轴器型,铝,160,无,450.0,无,190.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,60.0,296.0,130.0
重庆意立特_芜湖朗贤,SRTX-5C20833L,中小型,170.0,,4500.0,,ITS85,,水平,125,上,0.0,YASKAWA,,联轴器型,铝,160,无,470.0,无,210.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,70.0,246.0,140.0
53244重庆意立特_芜湖朗贤,SRTX-5C17032AL,中小型,,,,,ITS85,,竖直,125,上,,PANASONIC,,折回,铝,160,,,,,,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
重庆博俊工业-NX21&P658-纵梁,SRTX-5C20804AL,中小型,175.0,,4500.0,,DB6-100R1,,竖直,125,右,45.0,FANUC,,联轴器型,铝,160,有,470.0,无,255.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,60.0,306.0,195.0
重庆博俊工业-NX21&P658-纵梁,SRTX-5C20804BL,中小型,175.0,,4500.0,,DB6-100R1,,竖直,125,上,0.0,FANUC,,联轴器型,铝,160,有,470.0,无,255.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,60.0,306.0,195.0
重庆博俊工业-NX21&P658-纵梁,SRTX-5C20804L,中小型,175.0,,4500.0,,DB6-100R1,,竖直,125,右,0.0,FANUC,,联轴器型,铝,160,有,470.0,无,255.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,60.0,306.0,195.0
重庆意立特_芜湖朗贤,SRTX-5C20831L,中小型,165.0,,4500.0,,ITS85,,水平,125,上,0.0,YASKAWA,,联轴器型,铝,160,无,450.0,无,180.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,35.0,296.0,145.0
重庆意立特_芜湖朗贤,SRTX-5C20830L,中小型,170.0,,4500.0,,ITS85,,竖直,125,右,30.0,YASKAWA,,折回,铝,110,无,470.0,无,210.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,70.0,246.0,140.0
O IND_RUCHA-MAX-Z-250925-05,SRTX-2C20920L,大型,298.0,,5000.0,,DB6-100R1,146.0,竖直,125,下,0.0,YASKAWA,1.0,联轴器型,铝,160,无,930.0,无,360.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,415.0,726.0,180.0,726.0,180.0
S-52602武汉维斯科德_东风模冲,SRTX-2C20730L,大型,,,,,DB6-100R1,,竖直,125,右,,FANUC,,联轴器型,铝,110,,,,,,,,,,,,握杆（铝）,,握杆（铝）,425.0,,,,
S-53097C广州德恒_重庆云起,SRTX-5C20739L,大型,190.0,,5500.0,,ITS85,130.0,水平,125,下,,KUKA,,折回,铝,160,,596.0,,445.0,1进1出,,,,,,,握杆（铝）,,,400.0,400.0,130.0,536.0,335.0
S-53097C广州德恒_重庆云起,SRTX-5C20741L,中小型,205.0,,4500.0,,ITS85,112.0,水平,125,右,,KUKA,,折回,铝,110,,553.0,,400.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,366.0,150.0,396.0,250.0
53097广州德恒_重庆云起,SRTX-5C20744L,大型,,,,,ITS85,,水平,125,上,,KUKA,,折回,铝,160,,,,,,,,,,,,握杆（铝）,,握杆（铝）,400.0,,,,
重庆衍数_重庆至信,SRTX-2C20797L,中小型,195.0,,4500.0,,ITS85,,竖直,125,下,0.0,KUKA,,折回,铝,110,无,450.0,无,470.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,296.0,165.0,346.0,305.0
53097广州德恒_重庆云起,SRTX-5C20745L,中小型,,,,,ITS85,,水平,125,右,,KUKA,,折回,铝,110,,550.0,,320.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
福清兴高达,SRTX-2C20912L,中小型,180.0,,5000.0,,ITS85,103.0,水平,125,左,,FANUC,1.0,折回,铝,110,无,490.0,无,350.0,1进3出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,50.0,316.0,300.0
S-53265C重庆斯凯夫_重庆普尼朗顿,SRTX-2C20901L,中小型,210.0,,5000.0,,ITS85,106.0,竖直,125,右,,FANUC,,折回,铝,110,有,496.0,,255.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,296.0,55.0,326.0,200.0
重庆元谱_重庆华青,SRTX-2C20629AL,中小型,200.0,,4900.0,,ITS85,,竖直,125,右,0.0,FANUC,,折回,铝,110,无,550.0,无,330.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,110.0,446.0,220.0
重庆元谱_重庆华青,SRTX-2C20629L,中小型,205.0,,4500.0,,ITS85,,竖直,125,右,0.0,FANUC,,折回,铝,110,无,550.0,无,395.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,346.0,120.0,446.0,275.0
OIND_SKH-YTEC-YMC,SRTX-2C20799,中小型,180.0,,5000.0,,DB6-100R1,105.0,水平,125,右,0.0,KUKA,1.0,联轴器型,铝,110,无,500.0,无,290.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,306.0,60.0,346.0,230.0
荣升科技-宁波祥鑫,SRTX-2C20817L,中小型,182.0,,4000.0,型材,ITS85,,竖直,160,右,,ABB,,中空,铝,160,无,496.0,无,190.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
荣升科技-宁波祥鑫,SRTX-2C20816L,中小型,220.0,,4500.0,型材,ITS85,,水平,160,下,30.0,ABB,,中空,铝,160,无,596.0,无,290.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
53101南京臣焊_安徽大洋,SRTX-2C20748L,中小型,,,,,DB6-100R1,,竖直,125,下,,YASKAWA,,联轴器型,铝,160,,,,,,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
成都博俊,SRTX-5C20760L,中小型,,,,,DB6-100R1,,竖直,125,右,,FANUC,,联轴器型,铝,160,有,,,,,,,,,,,握杆（铝）,,握杆（铝）,,,,,
重庆斯凯夫_重庆普尼朗顿,SRTX-2C20794L,中小型,270.0,,4000.0,,ITS85,,竖直,125,右,0.0,FANUC,,折回,铝,110,无,630.0,无,360.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,396.0,100.0,496.0,260.0
53121成都博俊,SRTX-5C20759L,中小型,,,,,DB6-100R1,,水平,125,上,,FANUC,,联轴器型,铝,160,有,,,,,,,,,,,握杆（铝）,,握杆（铝）,,,,,
重庆通达-重庆强力,SRTX-2C19705L,中小型,165.0,,4200.0,,ITS85,,竖直,125,右,0.0,KUKA,,折回,铝,110,无,446.0,无,240.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,60.0,346.0,180.0
,SRTX-C19336L,中小型,220.0,,4500.0,,商科,130.0,水平,160,下,,KUKA,,联轴器型,铝,160,有,600.0,,450.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,446.0,170.0,496.0,280.0
S-53023C广东博俊,SRTX-5C20694L,大型,275.0,,4500.0,,DB6-100R1,131.0,水平,125,下,,FANUC,,联轴器型,铝,160,,830.0,,400.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,400.0,616.0,130.0,706.0,270.0
S-53023C广东博俊,SRTX-5C20693L,中小型,225.0,,4500.0,,DB6-100R1,106.0,水平,125,上,,FANUC,,联轴器型,铝,160,有,520.0,,305.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,300.0,100.0,346.0,205.0
重庆斯凯夫_重庆普尼朗顿,SRTX-2C20747L,中小型,245.0,,4000.0,,ITS85,,竖直,125,右,0.0,FANUC,,折回,铝,110,无,660.0,无,430.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,446.0,150.0,496.0,280.0
重庆博俊工业,SRTX-5C20779L,中小型,165.0,,5000.0,型材,DB6-100R1,,水平,125,右,,FANUC,,联轴器型,铝,160,有,450.0,无,350.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
重庆博俊工业,SRTX-5C20659L,中小型,165.0,,4500.0,型材,DB6-100R1,,水平,125,右,,FANUC,,联轴器型,铝,160,无,450.0,有,385.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
S-53032C深汕二期焊装18#厂房QZ,SRTX-5C20715L,大型,315.0,,4500.0,,ITS85,137.0,水平,125-160,后,,KUKA,,联轴器型,铝,160,有,950.0,,510.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,400.0,776.0,310.0,746.0,200.0
S-53224C 重庆博俊工业,SRTX-2C19706AL,中小型,188.0,,5000.0,,ITS85,100.0,水平,125,右,,FANUC,,联轴器型,铝,160,有,430.0,,330.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,80.0,346.0,250.0
S-53224C 重庆博俊工业,SRTX-2C19668AL,中小型,170.0,,4500.0,,ITS85,102.0,水平,125,上,30.0,FANUC,,联轴器型,铝,160,有,460.0,,275.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,180.0,246.0,95.0
S-53224C 重庆博俊工业,SRTX-2C19680AL,中小型,190.0,,5000.0,,ITS85,97.0,水平,125,下,,FANUC,,联轴器型,铝,160,有,450.0,,305.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,55.0,346.0,250.0
深汕二期焊装18#厂房QZ,SRTX-5C20749L,大型,195.0,,5000.0,,ITS85,,水平,125-160,前,0.0,KUKA,,联轴器型,铝,160,STAUBLI,600.0,无,260.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,400.0,446.0,110.0,446.0,150.0
S-52275C安川首钢_卡斯马天津-V530,SRTX-C20274L,中小型,200.0,,5000.0,,商科,128.0,水平,125,右,,YASKAWA,,联轴器型,铝,160,,540.0,,330.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,346.0,150.0,346.0,180.0
53017武汉维斯科德_东风模冲,SRTX-2C12703BL,中小型,,,,,DB6-100R1,,水平,125,右,,FANUC,,联轴器型,铝,160,,,,,,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
合肥哈工-宜宾普翼T16夹具项目,SRTX-5C20427L,中小型,,,,,ITS85,,水平,125,右,,KUKA,,联轴器型,铝,160,,,,,,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
重庆博俊工业,SRTX-5C20684L,中小型,165.0,,4500.0,,DB6-100R1,,竖直,125,右,0.0,FANUC,,联轴器型,铝,160,无,450.0,无,210.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,35.0,346.0,175.0
合肥哈工-宜宾普翼T16夹具项目,SRTX-5C20432L,中小型,170.0,,5000.0,,ITS85,,水平,125,右,90.0,KUKA,1.0,联轴器型,铝,160,无,466.0,无,315.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,286.0,55.0,296.0,260.0
53017武汉维斯科德_东风模冲,SRTX-2C12701BL,中小型,,,,,DB6-100R1,,水平,125,右,,FANUC,,联轴器型,铝,160,,,,,,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
合肥哈工-宜宾普翼T16夹具项目,SRTX-5C20431L,中小型,171.0,,4500.0,,ITS85,,水平,125,右,90.0,KUKA,1.0,联轴器型,铝,160,无,466.0,无,315.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,286.0,55.0,296.0,260.0
合肥哈工-宜宾普翼T16夹具项目,SRTX-5C20418L,中小型,165.0,,4500.0,型材,ITS85,,水平,125,右,,KUKA,,联轴器型,铝,160,无,450.0,无,325.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
河南合宏_重庆川页,SRTX-5C20699L,中小型,135.0,,4500.0,,ITS85,,水平,125,右,0.0,YASKAWA,2.0,联轴器型,铝,160,无,375.0,无,320.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,120.0,246.0,200.0
S-53071C广州德恒_重庆云起,SRTX-5C20705L,大型,200.0,,5500.0,,ITS85,135.0,竖直,125,下,45.0,KUKA,,折回,铝,160,,600.0,,255.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,400.0,391.0,150.0,446.0,105.0
合肥哈工-宜宾普翼T16夹具项目,SRTX-5C20417L,中小型,210.0,,4500.0,型材,ITS85,,水平,125,右,,KUKA,,联轴器型,铝,160,无,570.0,无,320.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
广州德恒_重庆云起,SRTX-5C20704L,大型,245.0,,5500.0,,ITS85,,水平,125,下,45.0,KUKA,,折回,铝,160,无,750.0,无,500.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,400.0,546.0,180.0,546.0,320.0
上海冠致_河北泰鸿,SRTX-5C20509L,中小型,145.0,,3000.0,,ITS85,,竖直,125,右,0.0,YASKAWA,,联轴器型,铝,160,无,400.0,无,230.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,90.0,246.0,140.0
上海冠致_河北泰鸿,SRTX-5C20740L,中小型,145.0,,3000.0,,ITS85,,竖直,125,右,0.0,YASKAWA,,联轴器型,铝,110,无,400.0,无,195.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,55.0,246.0,140.0
S-52811C重庆衍数_杭州至信,SRTX-2C20580L,中小型,200.0,,5000.0,,ITS85,112.0,水平,125,右,,KUKA,,折回,铝,110,,540.0,,355.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,326.0,125.0,426.0,230.0
M52812C重庆衍数_杭州至信,SRTX-S2C18115AL,中小型,200.0,,5000.0,,RT752,112.0,水平,125,右,,KUKA,,折回,铝,110,,540.0,,355.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,326.0,125.0,426.0,230.0
上海冠致_河北泰鸿,SRTX-5C20510L,中小型,230.0,,4500.0,,ITS85,,竖直,125,右,65.0,YASKAWA,,联轴器型,铝,110,无,540.0,无,250.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,296.0,60.0,396.0,190.0
上海冠致_河北泰鸿,SRTX-5C20511L,中小型,190.0,,4500.0,,ITS85,,竖直,125,右,0.0,FANUC,,联轴器型,铝,160,无,450.0,无,245.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,40.0,346.0,205.0
52907>武汉迈鑫,SRTX-2C20651L,中小型,,,,,DB6-100R1,,竖直,125,右,,FANUC,,折回,铝,160,,,,,,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
重庆斯睿-浙江泰鸿,SRTX-5C20685L,中小型,200.0,,5000.0,,ITS85,96.0,水平,125,右,,FANUC,1.0,联轴器型,铝,110,无,500.0,无,375.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,296.0,80.0,396.0,295.0
S-53000C重庆斯睿_浙江泰鸿,SRTX-5C20686L,中小型,180.0,,5000.0,,ITS85,96.0,水平,125,右,,FANUC,,联轴器型,铝,160,,500.0,,375.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,296.0,80.0,396.0,195.0
天津福臻-安徽江淮,SRTX-2C18959L,大型,,,5000.0,,DB6-100R1,,竖直,200,下,,,1.0,中空,铝,160,无,1010.0,无,665.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,425.0,796.0,305.0,896.0,360.0
重庆博俊工业,SRTX-5C20670L,中小型,165.0,,5000.0,型材,DB6-100R1,,水平,125,右,,FANUC,,联轴器型,铝,160,有,450.0,无,310.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
安徽江淮 X234&X246 项目设计,SRTX-2C19766,中小型,165.0,,5000.0,,DB6-100R1,93.0,水平,160,右,0.0,KUKA,1.0,中空,铝,160,有,450.0,无,205.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,90.0,246.0,115.0
重庆佳邦-重庆恒伟林,SRTX-2C20656L,中小型,165.0,,4500.0,,ITS85,,水平,125,右,,YASKAWA,1.0,折回,铝,110,无,450.0,无,130.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,70.0,246.0,60.0
S-52986C浙江科弘_宁波杰诚,SRTX-5C20689L,中小型,210.0,,4500.0,,ITS85,,竖直,125,右,,FANUC,,中空,铝,160,,570.0,,280.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,300.0,100.0,366.0,180.0
江苏悦川_浙江泰鸿,SRTX-5C20600L,中小型,245.0,,4500.0,,ITS85,,竖直,125,下,0.0,YASKAWA,,联轴器型,铝,160,无,570.0,无,400.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,396.0,210.0,396.0,190.0
