描述,图号1(o),产品子分类类型,行程,电极臂端部,加压力,电极臂,变压器,重量,变压器放置方向,法兰P.C.D,托架方向,托架角度,MOTOR厂家,托架个数,齿轮箱型式,托架材料,齿轮箱行程,换枪装置,喉深,有无平衡,喉宽,水路,握杆伸出长度,偏心距离,偏心方向,偏心是否回到中心面,导向方式,静臂偏心,静电极臂端部,动臂偏心,动电极臂端部,支轴到驱动中心距离,静电极臂前部长,静电极臂前部高,动电极臂前部长,动电极臂前部高
恒大新能源上海NEVS,SDZX-SC2051,小型,230.0,握杆,4500.0,,DB6,98.0,水平,125,下,,FANUC,,中空,铝,其他,无,520.0,无,285.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,174.0,65.0,174.0,220.0
恒大新能源上海NEVS,SDZX-SC1939,小型,175.0,握杆,4500.0,,DB6,95.0,水平,125,右,,FANUC,,中空,铝,其他,无,400.0,无,285.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,154.0,65.0,154.0,220.0
安徽埃夫特-合众宜春,SDEX-C2018L,大型,205.0,握杆,4500.0,,DB6,121.0,水平,160,上,15.0,ABB,,中空,铝,160,无,710.0,无,335.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,214.0,135.0,214.0,200.0
天津福臻_重庆长安福特三工厂,SDZX-C1936L,小型,,握杆,4500.0,,DB6,,水平,125-160,下,30.0,FANUC,1.0,中空,SS400,210,无,470.0,无,135.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,65.0,246.0,70.0
广州瑞松北斗-吉利梅山EX11-地板部分,SDZX-C1760L,大型,190.0,握杆,5500.0,型材,DB6,,水平,160,三维,30.0,ABB,,中空,SS400,160,无,600.0,无,300.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,,,,
广州瑞松北斗-吉利梅山EX11-地板部分,SDZX-C1733L,大型,190.0,握杆,4500.0,型材,DB6,,水平,160,后,,ABB,,中空,SS400,160,无,600.0,无,300.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,,,,
天津福臻_长安福特三工厂,SRTX-3C10375L,小型,190.0,握杆,3700.0,,DB6,96.0,水平,125-160,后,25.0,多摩川,1.0,中空,SS400,160,无,470.0,无,110.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,246.0,55.0
梅山吉利,SDZX-C1878,中型,190.0,握杆,4500.0,,DB6,,水平,160,上,,多摩川,,中空,铝,160,无,600.0,无,500.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,396.0,300.0,396.0,200.0
天津福臻_重庆长安福特三工厂,SDZX-C1933L,小型,193.0,握杆,4500.0,,DB6,99.0,水平,125-160,右,,FANUC,,中空,铝,160,无,446.0,无,300.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,60.0,296.0,240.0
天津福臻_重庆长安福特三工厂,SDZX-C2010,大型,179.0,握杆,4500.0,,DB6,93.0,水平,125-160,上,,ABB,,中空,铝,110,无,406.0,无,300.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,90.0,296.0,240.0
君屹-北京海斯坦普,SDEX-C2067L,小型,195.0,握杆,5880.0,,DB6,,竖直,160,右,45.0,KUKA,,折回,铝,110,无,450.0,无,360.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,50.0,396.0,310.0
奥特博格_北京海斯坦普,SDEX-C1797L,大型,225.0,握杆,6000.0,,DB6,145.0,水平,160,下,,KUKA,1.0,折回,铝,160,无,776.0,无,510.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,596.0,250.0,696.0,260.0
恒大新能源上海,SDZX-SC1932,中型,220.0,握杆,4500.0,,DB6,125.0,水平,125,下,30.0,ABB,,联轴器型,铝,110,无,700.0,无,316.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,596.0,220.0,590.0,
恒大新能源上海,SDZX-SC1958,大型,220.0,握杆,4500.0,型材,DB6,120.0,水平,125,下,0.0,FANUC,1.0,中空,铝,其他,无,700.0,无,400.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,496.0,175.0,546.0,225.0
恒大新能源上海,SDZX-SC1943,大型,265.0,握杆,4500.0,,DB6,,水平,125,下,,FANUC,,中空,铝,其他,无,850.0,无,490.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,646.0,240.0,646.0,250.0
恒大新能源上海,SDZX-SC1926,大型,265.0,握杆,4500.0,,DB6,,水平,125,右,,FANUC,,中空,铝,其他,无,850.0,无,500.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,716.0,350.0,646.0,150.0
恒大新能源上海,SDZX-SC2046,中型,265.0,握杆,4500.0,,DB6,,水平,125,下,,FANUC,,中空,铝,其他,无,850.0,无,470.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,646.0,220.0,646.0,250.0
恒大新能源上海,SDZX-SC1906,大型,305.0,握杆,4500.0,,DB6,,水平,125,下,15.0,FANUC,,中空,铝,其他,无,980.0,无,500.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,846.0,200.0,846.0,300.0
恒大新能源上海,SDZX-SC1916L,中型,215.0,握杆,4500.0,,DB6,,水平,125,后,,FANUC,,中空,铝,其他,无,700.0,无,600.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,496.0,300.0,496.0,300.0
恒大新能源上海,SDZX-SC1927,中型,220.0,握杆,4500.0,,DB6,,水平,125,下,,FANUC,,中空,铝,其他,无,700.0,无,250.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,496.0,150.0,496.0,100.0
辽宁华来_沈阳威拓思源,SDEX-C2059L,中型,230.0,握杆,4000.0,,DB6,96.0,竖直,125,后,,FANUC,,中空,铝,160,无,520.0,无,235.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,85.0,296.0,150.0
辽宁华来_沈阳威拓思源,SDEX-C2058L,中型,193.0,握杆,4000.0,,DB6,95.0,水平,125,后,,FANUC,,联轴器型,铝,160,无,440.0,无,225.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,85.0,246.0,140.0
安徽艾夫特-众合宜春EP30,SDEX-C2016,大型,290.0,握杆,4500.0,,DB6,,水平,160,下,45.0,ABB,,中空,铝,110,有,930.0,无,620.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,375.0,746.0,210.0,846.0,410.0
安徽艾夫特-众合宜春EP30,SDEX-C2017,大型,290.0,握杆,4500.0,,DB6,,水平,160,下,,ABB,1.0,中空,铝,110,无,930.0,无,620.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,375.0,746.0,210.0,846.0,410.0
安徽艾夫特-众合宜春EP30项目,SDEX-SC2015L,X,135.0,握杆,4500.0,,DB6,,竖直,160,上,,ABB,,联轴器型,铝,160,有,660.0,无,135.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,320.0,446.0,95.0,446.0,95.0
辽宁华来_沈阳威拓思源,SDEX-C2057L,中型,,握杆,4000.0,,DB6,100.0,水平,125,后,,FANUC,,联轴器型,铝,160,无,450.0,无,205.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,296.0,150.0
安徽埃夫特-合众宜春,SDEX-C2026L,小型,,握杆,,,DB6,,水平,160,下,45.0,ABB,,折回,铝,110,无,,无,,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,,,,,
安徽埃夫特-合众宜春,SDEX-C2026L,小型,255.0,握杆,4500.0,,DB6,113.0,水平,160,上,45.0,ABB,,折回,铝,110,无,580.0,无,340.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,304.0,135.0,214.0,205.0
安徽埃夫特-合众宜春,SDEX-C2025L,小型,,握杆,,,DB6,,水平,160,下,45.0,ABB,,折回,铝,110,无,,无,,,,,,,,,握杆?45（铝）,,握杆?45（铝）,,,,,
广州瑞松北斗-广汽新能源A26-H前后盖,SDZX-C1945,小型,170.0,握杆,4500.0,,DB6,87.0,水平,160,上,,KUKA,,中空,铝,110,无,396.0,无,210.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,150.0,105.0,150.0,105.0
广州瑞松北斗-广汽新能源A26-H前后盖,SDZX-C1944,小型,215.0,握杆,4500.0,,DB6,90.0,水平,160,下,,KUKA,,中空,铝,110,无,490.0,无,440.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,194.0,145.0,94.0,295.0
安徽埃夫特-合众宜春,SDEX-C2025L,小型,255.0,握杆,4500.0,,DB6,113.0,水平,160,下,45.0,ABB,,折回,铝,110,无,580.0,无,340.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,304.0,135.0,214.0,205.0
安徽埃夫特-合众宜春,SDEX-C2019L,小型,,握杆,4000.0,,DB6,109.0,水平,125,下,15.0,ABB,,折回,铝,110,无,500.0,无,240.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,90.0,296.0,150.0
安徽埃夫特-合众宜春EP30,SDEX-C2023L,大型,215.0,握杆,4500.0,型材,DB6,135.0,水平,125,下,30.0,ABB,1.0,中空,铝,160,有,690.0,无,395.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,500.0,145.0,466.0,250.0
安徽艾夫特-众合宜春EP30项目,SDEX-SC2020L,小型,235.0,握杆,4500.0,,DB6,,竖直,160,右,15.0,ABB,,折回,铝,110,有,535.0,无,375.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,95.0,396.0,280.0
上海维誉-宁波益世,SDZX-C1218L,中型,205.0,握杆,5000.0,,DB6,,水平,125,下,,ABB,,中空,铝,110,无,481.0,无,340.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,110.0,346.0,230.0
27183上海奥特博格科技-武汉振华,SDEX-C2033L(518-275),大型,225.0,握杆,4500.0,,DB6,,水平,125,右,,FANUC,1.0,联轴器型,铝,160,无,516.0,无,275.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,296.0,195.0
上海奥特博格科技-武汉振华,SDEX-C2040L(500-225),小型,220.0,握杆,4500.0,,DB6,100.0,竖直,125,右,,FANUC,1.0,联轴器型,铝,160,无,500.0,无,225.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,296.0,145.0
27183上海奥特博格科技-武汉振华,SDEX-C2032L(518-275),小型,,握杆,4500.0,,DB6,,水平,125,右,,FANUC,1.0,中空,铝,110,无,518.0,无,275.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,296.0,195.0
长城冲焊,SDZX-C2035,小型,195.0,握杆,4800.0,,DB6,97.0,竖直,125,右,,多摩川,1.0,中空,铝,160,无,446.0,无,300.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,90.0,296.0,210.0
安徽瑞祥工业-敏安新能源,SDEX-C1954L,大型,,握杆,3500.0,型材,DB6,125.0,水平,160,后,0.0,ABB,1.0,联轴器型,铝,160,无,950.0,无,500.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,696.0,150.0,796.0,350.0
山东迈赫-济南商用车,SDEX-C1925L,中型,200.0,握杆,4500.0,,DB6,109.0,水平,160,下,,ABB,1.0,联轴器型,铝,160,无,650.0,无,400.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,446.0,150.0,446.0,250.0
安徽瑞祥工业-敏安新能源,SDEX-C1923L,大型,245.0,握杆,4500.0,型材,DB6,120.0,水平,160,下,0.0,ABB,1.0,联轴器型,铝,110,无,850.0,无,400.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,646.0,150.0,646.0,250.0
26830山东迈赫-济南商用车,SDEX-C1951L,大型,280.0,握杆,4500.0,,DB6,123.0,水平,160,下,,ABB,1.0,联轴器型,铝,110,无,950.0,无,400.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,696.0,150.0,746.0,250.0
26830山东迈赫-济南商用车,SDEX-C1924L,大型,,握杆,4500.0,,DB6,120.0,水平,160,后,,ABB,1.0,联轴器型,铝,110,无,850.0,无,320.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,646.0,150.0,646.0,170.0
上海维誉-宁波益世,SDZX-C1928L,小型,198.0,握杆,5000.0,,DB6,,竖直,125,下,,FANUC,,中空,铝,110,无,450.0,无,180.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,50.0,246.0,120.0
精工自动化-日照长城A包,SDEX-C1899,小型,244.0,握杆,264.0,,DB6,88.0,水平,125,下,,FANUC,1.0,联轴器型,铝,160,无,551.0,无,185.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,65.0,246.0,120.0
精工自动化_日照长城,SDEX-C1807L,小型,235.0,握杆,3500.0,,DB6,125.0,水平,160,前,,FANUC,10.0,联轴器型,SS400,160,STAUBLI,550.0,无,452.5,,,,,是,,63.5,握杆（SBA）,,握杆?45（铝）,200.0,,52.5,446.0,400.0
上海君屹-武汉海斯坦普Q1595,SDEX-C0292AL,中型,,握杆,4500.0,,DB6,129.0,水平,160,右,,ABB,,折回,铝,110,无,550.0,无,275.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,210.0,346.0,75.0,446.0,200.0
精工自动化-日照长城A包,SDEX-C1911A,大型,,握杆,4500.0,,DB6,,水平,125,下,,FANUC,1.0,联轴器型,铝,110,无,746.0,无,220.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,546.0,120.0,546.0,100.0
精工自动化-日照长城,SDEX-C1917L,大型,,握杆,5500.0,,DB6,,水平,125,右,,FANUC,,联轴器型,铝,其他,无,696.0,无,520.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,496.0,170.0,546.0,350.0
精工自动化-日照长城,SDEX-C1808L,小型,169.0,握杆,4410.0,,DB6,110.0,水平,125,右,,FANUC,1.0,联轴器型,SS400,160,有,426.0,无,225.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,85.0,246.0,140.0
精工自动化- 日照长城,SDEX-C1806L,大型,260.0,握杆,4000.0,型材,DB6,93.0,水平,92,后,0.0,FANUC,1.0,联轴器型,铝,160,无,580.0,无,430.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,160.0,346.0,270.0
精工自动化-日照长城,SDEX-C1812,小型,185.0,握杆,4500.0,,DB6,92.0,水平,125,右,,FANUC,1.0,联轴器型,铝,160,无,426.0,无,185.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,65.0,246.0,120.0
精工自动化-日照长城,SDEX-C1999L,小型,230.0,握杆,5000.0,,DB6,,水平,125,后,60.0,ABB,1.0,联轴器型,SS400,110,无,540.0,无,335.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,346.0,180.0,346.0,155.0
江苏荷顿-长兴铭博,SDZX-SC1771L,X,105.0,握杆,5000.0,,DB6,104.0,水平,125,上,,ABB,,中空,铝,110,无,431.0,无,270.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,300.0,286.0,110.0,286.0,160.0
江苏荷顿-长兴铭博,SDZX-C1841L,小型,,握杆,5000.0,,DB6,96.0,水平,125,右,,ABB,,中空,铝,110,无,426.0,无,175.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,246.0,120.0
江苏荷顿-长兴铭博,SDZX-C1844L,小型,170.0,握杆,5000.0,,DB6,94.0,水平,125,右,18.0,ABB,,中空,铝,110,无,396.0,无,175.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,246.0,120.0
精工自动化-日照长城A包,SDEX-C1898A,小型,,握杆,5000.0,,DB6,,水平,125,上,,FANUC,1.0,联轴器型,铝,110,无,450.0,无,175.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,246.0,120.0
精工自动化-日照长城A包,SDEX-C1898,小型,,握杆,5000.0,型材,DB6,120.0,水平,200,上,,FANUC,2.0,联轴器型,铝,110,有,425.0,无,175.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,246.0,120.0
江苏荷顿-长兴铭博,SDZX-C1770L,小型,195.0,握杆,5000.0,,DB6,90.0,水平,160,下,,ABB,1.0,中空,铝,110,无,446.0,无,210.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,246.0,130.0
重庆元创-重庆荣阳,SDEX-C1929,大型,,握杆,5000.0,,DB6,,水平,160,右,,YASKAWA,1.0,联轴器型,铝,110,无,681.0,无,465.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,446.0,115.0,546.0,350.0
精工自动化-日照长城,SDEX-C1890L,小型,225.0,握杆,4000.0,,DB6,110.0,竖直,125,右,,FANUC,1.0,折回,铝,110,无,500.0,无,338.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,163.0,316.0,175.0
精工自动化-日照长城,SDEX-C1930L,小型,215.0,握杆,4500.0,,DB6,90.0,水平,125,下,,FANUC,1.0,联轴器型,铝,160,无,196.0,无,280.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,85.0,296.0,195.0
精工自动化-日照长城,SDEX-C1891L,大型,230.0,握杆,5500.0,,DB6,123.0,水平,125,下,,FANUC,1.0,联轴器型,铝,160,无,796.0,无,480.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,596.0,180.0,596.0,300.0
精工自动化-日照长城,SDEX-C1912L,大型,230.0,握杆,5500.0,,DB6,123.0,水平,125,下,30.0,FANUC,1.0,联轴器型,铝,160,无,796.0,无,480.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,596.0,180.0,596.0,300.0
长城精工-重庆长城P01(B包),SDEX-C1867,中型,240.0,握杆,4500.0,,DB6,,水平,160,下,,FANUC,,联轴器型,铝,160,无,550.0,无,280.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,204.0,165.0,204.0,115.0
长城精工-重庆长城P01(B包),SDEX-C1846L,中型,235.0,握杆,4600.0,,DB6,,水平,125,上,,FANUC,,联轴器型,铝,160,无,540.0,无,325.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,194.0,200.0,194.0,125.0
长城精工-重庆长城P01A包,SDEX-C1820L,大型,295.0,握杆,4000.0,,DB6,155.0,水平,160,下,10.0,ABB,1.0,中空,铝,110,有,1020.0,无,720.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,866.0,450.0,866.0,270.0
精工自动化-日照长城,SDEX-C1811L,大型,120.0,握杆,5000.0,型材,DB6,105.0,竖直,125,上,0.0,FANUC,1.0,联轴器型,铝,160,无,501.0,无,245.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,300.0,316.0,140.0,286.0,105.0
精工自动化_日照长城D包,SDEX-C1903L,大型,235.0,握杆,4500.0,,DB6,,水平,125,上,,FANUC,,联轴器型,铝,160,无,826.0,无,370.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,646.0,200.0,646.0,170.0
长城精工-重庆长城P01(B包),SDEX-C1848L,中型,200.0,握杆,4500.0,,DB6,,水平,160,上,60.0,FANUC,,联轴器型,铝,160,无,650.0,无,420.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,496.0,170.0,496.0,250.0
长城精工-重庆长城P01(B包),SDEX-C1831L,小型,190.0,握杆,4500.0,,DB6,,水平,160,右,,FANUC,,联轴器型,铝,160,无,445.0,无,320.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,246.0,240.0
安徽巨一_广汽新能源,SDZX-C1880L,大型,235.0,握杆,4000.0,,DB6,,水平,160,下,,KUKA,,中空,铝,160,无,750.0,无,480.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,546.0,230.0,546.0,250.0
精工自动化-重庆长城P01A包,SDEX-C1871L,小型,,握杆,,,DB6,,竖直,160,上,,FANUC,,联轴器型,铝,110,无,381.0,无,120.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,50.0,246.0,70.0
长城精工-重庆长城P01A包,SDEX-C1824L,小型,,握杆,4500.0,,DB6,100.0,水平,160,前,,FANUC,,联轴器型,铝,160,无,446.0,无,235.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,65.0,246.0,170.0
长城精工-重庆长城,SDEX-C1852AL,小型,190.0,握杆,5500.0,,DB6,100.0,水平,160,上,,FANUC,1.0,联轴器型,铝,160,有,426.0,无,325.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,160.0,296.0,165.0
长城精工-重庆长城,SDEX-C1822,大型,,握杆,4500.0,,DB6,130.0,水平,125,下,,ABB,,中空,铝,110,无,896.0,无,490.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,696.0,180.0,696.0,310.0
长城精工-重庆长城,SDEX-C1873L,大型,320.0,握杆,4700.0,,DB6,,水平,125,下,,FANUC,,联轴器型,铝,160,无,1100.0,无,545.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,900.0,280.0,900.0,265.0
精工自动化-重庆长城P01A包,SDEX-C1826L,大型,165.0,握杆,4500.0,型材,DB6,107.0,竖直,160,上,0.0,FANUC,1.0,联轴器型,铝,160,无,381.0,无,100.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,50.0,246.0,50.0
长城精工-重庆长城,SDEX-C1823L,大型,320.0,握杆,4500.0,,DB6,147.0,水平,125,下,,FANUC,,中空,铝,160,STAUBLI,1100.0,无,545.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,900.0,280.0,900.0,265.0
长城精工-重庆长城P01A包,SDEX-C1821L,大型,,握杆,4500.0,,DB6,,水平,160,下,,FANUC,1.0,中空,铝,110,有,850.0,无,370.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,596.0,120.0,646.0,250.0
长城精工-重庆长城,SDEX-C1882,小型,231.0,握杆,4500.0,,DB6,105.0,水平,125,右,,FANUC,1.0,联轴器型,铝,160,有,518.0,无,205.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,246.0,150.0
长城精工-重庆长城,SDEX-C1825L,大型,260.0,握杆,4500.0,,DB6,,水平,160,下,,FANUC,,联轴器型,铝,160,STAUBLI,896.0,无,640.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,696.0,290.0,746.0,350.0
精工自动化-重庆长城P01A包,SDEX-C1819,小型,231.0,握杆,4500.0,型材,DB6,,水平,125,右,20.0,FANUC,1.0,中空,铝,110,无,518.0,无,205.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,246.0,150.0
广州瑞松北斗-长兴地通,SDZX-C1748L,小型,175.0,握杆,4500.0,,DB6,,水平,125,上,,FANUC,,中空,铝,110,无,400.0,无,265.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,90.0,316.0,175.0
广州瑞松北斗-长兴地通,SDZX-C1908L,大型,220.0,握杆,4500.0,,DB6,,水平,125,右,,FANUC,,中空,铝,110,无,500.0,无,300.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,90.0,346.0,210.0
广州瑞松北斗-长兴地通,SDZX-C1851AL,大型,235.0,握杆,4000.0,,DB6,,水平,125,右,,FANUC,,中空,铝,110,无,530.0,无,300.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,140.0,246.0,160.0
广州瑞松北斗-长兴地通,SDZX-C1851L,小型,235.0,握杆,4000.0,,DB6,,水平,125,右,,FANUC,,中空,铝,110,无,530.0,无,300.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,140.0,246.0,160.0
江西豪斯特-吉利西安KX11,SDZX-C1775L,中型,180.0,握杆,5000.0,,DB6,95.0,水平,160,右,,多摩川,1.0,中空,铝,210,无,406.0,无,240.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,246.0,160.0
江西豪斯特-吉利西安KX11,SDZX-C1774L,小型,180.0,握杆,5000.0,,DB6,87.0,水平,160,上,,多摩川,1.0,中空,铝,210,无,406.0,无,270.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,246.0,190.0
重庆博俊-浙江泰鸿万立-吉利长兴6.5,SDEX-C1815L,小型,250.0,握杆,4500.0,型材,DB6,100.0,水平,125,右,0.0,FANUC,1.0,联轴器型,铝,160,无,570.0,无,335.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,65.0,386.0,270.0
上海晓奥-吉利西安KX11,SDZX-C1623A,Y,,握杆,5500.0,,DB6,,水平,160,上,,ABB,,中空,铝,160,无,440.0,无,110.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,270.0,316.0,60.0,316.0,55.0
上海晓奥-吉利西安KX11,SDZX-C1623,Y,,握杆,4500.0,,DB6,,水平,160,上,,ABB,,中空,铝,160,无,440.0,无,115.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,270.0,316.0,60.0,316.0,55.0
安徽巨一-吉利西安KX11,SDZX-C1630,小型,240.0,握杆,4800.0,型材,DB6,103.0,水平,160,下,,ABB,,中空,铝,110,无,550.0,无,210.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,346.0,55.0,416.0,155.0
上海晓奥-吉利西安 KX11,SDZX-C1629,中型,195.0,握杆,4500.0,型材,DB6,116.0,水平,160,右,,ABB,,中空,铝,110,无,620.0,无,350.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,496.0,150.0,496.0,200.0
上海晓奥-吉利西安KX11,SDZX-C1639L,大型,,握杆,4000.0,,DB6,,水平,160,前,,ABB,,中空,铝,160,无,950.0,无,770.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,846.0,350.0,950.0,423.0
长沙长泰-吉利宝鸡,SDZX-C1835,Y,90.0,握杆,3000.0,,DB6,,竖直,160,上,,ABB,,中空,铝,160,无,400.0,无,140.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,270.0,276.0,70.0,276.0,70.0
长沙长泰-吉利宝鸡,SDZX-C1870,小型,160.0,握杆,3000.0,,DB6,,水平,160,上,,ABB,,中空,铝,160,无,370.0,无,140.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,70.0,246.0,70.0
上海晓奥-吉利西安 KX11,SDZX-C1810L,中型,,握杆,4500.0,,DB6,,水平,160,前,,ABB,,中空,铝,160,无,700.0,无,350.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,496.0,150.0,496.0,200.0
浙江瑞弗-吉利杭州湾,SDZX-C1486,小型,195.0,握杆,4500.0,,DB6,,水平,160,上,,ABB,,中空,铝,110,无,450.0,无,260.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,246.0,205.0
浙江瑞弗-吉利杭州湾,SDZX-C1610,大型,245.0,握杆,4500.0,,DB6,,水平,160,上,,ABB,,中空,铝,110,无,550.0,无,410.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,346.0,205.0,346.0,205.0
